id,date,average_price,total_volume,type,year,geography
16217,11/19/2017,0.97,169553,conventional,2017,Columbus
16218,11/19/2017,1.47,7723.38,organic,2017,Columbus
16219,11/19/2017,0.94,958421,conventional,2017,Dallas/Ft. Worth
16220,11/19/2017,1.63,21044.41,organic,2017,Dallas/Ft. Worth
16221,11/19/2017,1.13,701022,conventional,2017,Denver
16222,11/19/2017,2.01,17640.41,organic,2017,Denver
16223,11/19/2017,0.99,353938,conventional,2017,Detroit
16224,11/19/2017,1.37,16074.67,organic,2017,Detroit
16225,11/19/2017,1.4,139279,conventional,2017,Grand Rapids
16226,11/19/2017,1.27,6745.48,organic,2017,Grand Rapids
16227,11/19/2017,1.23,2983690,conventional,2017,Great Lakes
16228,11/19/2017,1.53,133203.19,organic,2017,Great Lakes
16229,11/19/2017,1.3,216608,conventional,2017,Harrisburg/Scranton
16230,11/19/2017,1.62,14161.9,organic,2017,Harrisburg/Scranton
16231,11/19/2017,1.38,264765,conventional,2017,Hartford/Springfield
16232,11/19/2017,2.09,11380.2,organic,2017,Hartford/Springfield
16233,11/19/2017,0.89,1142126,conventional,2017,Houston
16234,11/19/2017,1.56,24963.18,organic,2017,Houston
16235,11/19/2017,1.08,178437,conventional,2017,Indianapolis
16236,11/19/2017,1.42,6294.98,organic,2017,Indianapolis
16237,11/19/2017,1.21,155729,conventional,2017,Jacksonville
16238,11/19/2017,1.94,3405.61,organic,2017,Jacksonville
16239,11/19/2017,1.13,234265,conventional,2017,Las Vegas
16240,11/19/2017,1.95,7753.84,organic,2017,Las Vegas
16241,11/19/2017,1.14,2391383,conventional,2017,Los Angeles
16242,11/19/2017,1.99,61451.23,organic,2017,Los Angeles
16243,11/19/2017,1.18,79284,conventional,2017,Louisville
16244,11/19/2017,1.62,2317.4,organic,2017,Louisville
16245,11/19/2017,1.23,642013,conventional,2017,Miami/Ft. Lauderdale
16246,11/19/2017,1.63,5873.34,organic,2017,Miami/Ft. Lauderdale
16247,11/19/2017,1.3,2462798,conventional,2017,Midsouth
16248,11/19/2017,1.82,108987.74,organic,2017,Midsouth
16249,11/19/2017,1.02,188444,conventional,2017,Nashville
16250,11/19/2017,1.61,5134.74,organic,2017,Nashville
16251,11/19/2017,1.27,207295,conventional,2017,New Orleans/Mobile
16252,11/19/2017,1.49,6681.63,organic,2017,New Orleans/Mobile
16253,11/19/2017,1.37,1335298,conventional,2017,New York
16254,11/19/2017,2.07,68466.86,organic,2017,New York
16255,11/19/2017,1.37,3680754,conventional,2017,Northeast
16256,11/19/2017,1.84,204565.99,organic,2017,Northeast
16257,11/19/2017,1.36,311603,conventional,2017,Northern New England
16258,11/19/2017,1.78,21545.16,organic,2017,Northern New England
16259,11/19/2017,1.2,349206,conventional,2017,Orlando
16260,11/19/2017,1.8,6044.64,organic,2017,Orlando
16261,11/19/2017,1.34,384115,conventional,2017,Philadelphia
16262,11/19/2017,1.75,19663.06,organic,2017,Philadelphia
16263,11/19/2017,0.6,1427367,conventional,2017,Phoenix/Tucson
16264,11/19/2017,1.9,12057.89,organic,2017,Phoenix/Tucson
16265,11/19/2017,1.5,89083,conventional,2017,Pittsburgh
16266,11/19/2017,1.44,10579.74,organic,2017,Pittsburgh
16267,11/19/2017,1.12,1729745,conventional,2017,Plains
16268,11/19/2017,1.8,48924.81,organic,2017,Plains
16269,11/19/2017,1.53,350149,conventional,2017,Portland
16270,11/19/2017,1.86,21054.36,organic,2017,Portland
16271,11/19/2017,1.36,247612,conventional,2017,Raleigh/Greensboro
16272,11/19/2017,2.32,9279.95,organic,2017,Raleigh/Greensboro
16273,11/19/2017,1.23,187293,conventional,2017,Richmond/Norfolk
16274,11/19/2017,1.62,9572.38,organic,2017,Richmond/Norfolk
16275,11/19/2017,1.09,112603,conventional,2017,Roanoke
16276,11/19/2017,1.54,6534.46,organic,2017,Roanoke
16277,11/19/2017,1.45,331472,conventional,2017,Sacramento
16278,11/19/2017,1.69,7725.77,organic,2017,Sacramento
16279,11/19/2017,1.25,409476,conventional,2017,San Diego
16280,11/19/2017,2.17,12348.84,organic,2017,San Diego
16281,11/19/2017,1.48,657693,conventional,2017,San Francisco
16282,11/19/2017,2.06,17621.85,organic,2017,San Francisco
16283,11/19/2017,1.62,347463,conventional,2017,Seattle
16284,11/19/2017,2.03,27570.9,organic,2017,Seattle
16285,11/19/2017,1.23,295766,conventional,2017,South Carolina
16286,11/19/2017,1.56,12562.5,organic,2017,South Carolina
16287,11/19/2017,0.97,4864335,conventional,2017,South Central
16288,11/19/2017,1.54,115865.76,organic,2017,South Central
16289,11/19/2017,1.2,3446284,conventional,2017,Southeast
16290,11/19/2017,1.59,81736.75,organic,2017,Southeast
16291,11/19/2017,1.3,64230,conventional,2017,Spokane
16292,11/19/2017,2.2,2838.6,organic,2017,Spokane
16293,11/19/2017,1.23,152206,conventional,2017,St. Louis
16294,11/19/2017,1.64,5820.91,organic,2017,St. Louis
16295,11/19/2017,1.43,61126,conventional,2017,Syracuse
16296,11/19/2017,1.45,3574.89,organic,2017,Syracuse
16297,11/19/2017,1.21,406797,conventional,2017,Tampa
16298,11/19/2017,1.74,6739.72,organic,2017,Tampa
16299,11/19/2017,1.17,29253484,conventional,2017,Total U.S.
16300,11/19/2017,1.77,967886.13,organic,2017,Total U.S.
16301,11/19/2017,1.04,5303858,conventional,2017,West
16302,11/19/2017,1.96,152431.73,organic,2017,West
16303,11/19/2017,0.95,654996,conventional,2017,West Tex/New Mexico
16304,11/19/2017,1.88,14228.82,organic,2017,West Tex/New Mexico
16305,11/26/2017,1.5,62977,conventional,2017,Albany
16306,11/26/2017,1.57,2841.29,organic,2017,Albany
16307,11/26/2017,1.12,412213,conventional,2017,Atlanta
16308,11/26/2017,1.66,11834.89,organic,2017,Atlanta
16309,11/26/2017,1.43,629719,conventional,2017,Baltimore/Washington
16310,11/26/2017,1.69,31688.93,organic,2017,Baltimore/Washington
16311,11/26/2017,1.44,54681,conventional,2017,Boise
16312,11/26/2017,1.47,2741.2,organic,2017,Boise
16313,11/26/2017,1.39,423778,conventional,2017,Boston
16314,11/26/2017,1.81,21588.38,organic,2017,Boston
16315,11/26/2017,1.23,102658,conventional,2017,Buffalo/Rochester
16316,11/26/2017,1.26,5280.35,organic,2017,Buffalo/Rochester
16317,11/26/2017,1.3,4392810,conventional,2017,California
16318,11/26/2017,2,115472.08,organic,2017,California
16319,11/26/2017,1.4,170412,conventional,2017,Charlotte
16320,11/26/2017,2.11,8485.97,organic,2017,Charlotte
16321,11/26/2017,1.7,506394,conventional,2017,Chicago
16322,11/26/2017,1.73,28513.37,organic,2017,Chicago
16323,11/26/2017,1.23,165103,conventional,2017,Cincinnati/Dayton
16324,11/26/2017,1.69,8466.46,organic,2017,Cincinnati/Dayton
16325,11/26/2017,1.04,126378,conventional,2017,Columbus
16326,11/26/2017,1.54,7737.55,organic,2017,Columbus
16327,11/26/2017,0.95,898548,conventional,2017,Dallas/Ft. Worth
16328,11/26/2017,1.65,15521.5,organic,2017,Dallas/Ft. Worth
16329,11/26/2017,1.36,543243,conventional,2017,Denver
16330,11/26/2017,2.01,17421.87,organic,2017,Denver
16331,11/26/2017,1.21,229292,conventional,2017,Detroit
16332,11/26/2017,1.43,16341.09,organic,2017,Detroit
16333,11/26/2017,1.65,96700,conventional,2017,Grand Rapids
16334,11/26/2017,1.3,6128.58,organic,2017,Grand Rapids
16335,11/26/2017,1.38,2254700,conventional,2017,Great Lakes
16336,11/26/2017,1.52,141104.31,organic,2017,Great Lakes
16337,11/26/2017,1.3,191490,conventional,2017,Harrisburg/Scranton
16338,11/26/2017,1.51,15356.02,organic,2017,Harrisburg/Scranton
16339,11/26/2017,1.38,229399,conventional,2017,Hartford/Springfield
16340,11/26/2017,1.9,11541.99,organic,2017,Hartford/Springfield
16341,11/26/2017,0.88,991547,conventional,2017,Houston
16342,11/26/2017,1.56,20411.15,organic,2017,Houston
16343,11/26/2017,1.4,115688,conventional,2017,Indianapolis
16344,11/26/2017,1.44,7481.64,organic,2017,Indianapolis
16345,11/26/2017,1.42,120001,conventional,2017,Jacksonville
16346,11/26/2017,1.87,2926.9,organic,2017,Jacksonville
16347,11/26/2017,1.16,205033,conventional,2017,Las Vegas
16348,11/26/2017,1.95,6599.52,organic,2017,Las Vegas
16349,11/26/2017,1.19,2153918,conventional,2017,Los Angeles
16350,11/26/2017,2.01,59523.55,organic,2017,Los Angeles
16351,11/26/2017,1.45,53796,conventional,2017,Louisville
16352,11/26/2017,1.63,2510.26,organic,2017,Louisville
16353,11/26/2017,1.45,464647,conventional,2017,Miami/Ft. Lauderdale
16354,11/26/2017,1.67,6302.07,organic,2017,Miami/Ft. Lauderdale
16355,11/26/2017,1.33,2200251,conventional,2017,Midsouth
16356,11/26/2017,1.75,117915.02,organic,2017,Midsouth
16357,11/26/2017,1.08,159826,conventional,2017,Nashville
16358,11/26/2017,1.57,5631.95,organic,2017,Nashville
16359,11/26/2017,1.27,176817,conventional,2017,New Orleans/Mobile
16360,11/26/2017,1.44,4941.8,organic,2017,New Orleans/Mobile
16361,11/26/2017,1.42,1210256,conventional,2017,New York
16362,11/26/2017,2.02,63156,organic,2017,New York
16363,11/26/2017,1.37,3269460,conventional,2017,Northeast
16364,11/26/2017,1.77,190028.7,organic,2017,Northeast
16365,11/26/2017,1.41,270865,conventional,2017,Northern New England
16366,11/26/2017,1.75,22376.94,organic,2017,Northern New England
16367,11/26/2017,1.4,272367,conventional,2017,Orlando
16368,11/26/2017,1.65,4800.66,organic,2017,Orlando
16369,11/26/2017,1.38,337065,conventional,2017,Philadelphia
16370,11/26/2017,1.72,18106.84,organic,2017,Philadelphia
16371,11/26/2017,0.77,929825,conventional,2017,Phoenix/Tucson
16372,11/26/2017,1.87,11120.24,organic,2017,Phoenix/Tucson
16373,11/26/2017,1.02,124119,conventional,2017,Pittsburgh
16374,11/26/2017,1.37,9578.39,organic,2017,Pittsburgh
16375,11/26/2017,1.28,1280491,conventional,2017,Plains
16376,11/26/2017,1.78,47738.89,organic,2017,Plains
16377,11/26/2017,1.48,336192,conventional,2017,Portland
16378,11/26/2017,1.47,32304.55,organic,2017,Portland
16379,11/26/2017,1.36,225495,conventional,2017,Raleigh/Greensboro
16380,11/26/2017,2.18,10080.77,organic,2017,Raleigh/Greensboro
16381,11/26/2017,1.24,163351,conventional,2017,Richmond/Norfolk
16382,11/26/2017,1.58,10285.18,organic,2017,Richmond/Norfolk
16383,11/26/2017,1.16,92146,conventional,2017,Roanoke
16384,11/26/2017,1.56,6698.22,organic,2017,Roanoke
16385,11/26/2017,1.45,304942,conventional,2017,Sacramento
16386,11/26/2017,1.72,6851.13,organic,2017,Sacramento
16387,11/26/2017,1.24,384465,conventional,2017,San Diego
16388,11/26/2017,2.17,11559.98,organic,2017,San Diego
16389,11/26/2017,1.52,630939,conventional,2017,San Francisco
16390,11/26/2017,2.06,15701.21,organic,2017,San Francisco
16391,11/26/2017,1.61,322421,conventional,2017,Seattle
16392,11/26/2017,1.76,35304.27,organic,2017,Seattle
16393,11/26/2017,1.25,269322,conventional,2017,South Carolina
16394,11/26/2017,1.54,12659.93,organic,2017,South Carolina
16395,11/26/2017,0.96,4362824,conventional,2017,South Central
16396,11/26/2017,1.57,91204.54,organic,2017,South Central
16397,11/26/2017,1.32,2743409,conventional,2017,Southeast
16398,11/26/2017,1.56,77114.49,organic,2017,Southeast
16399,11/26/2017,1.49,48850,conventional,2017,Spokane
16400,11/26/2017,2.04,3284.64,organic,2017,Spokane
16401,11/26/2017,1.31,126244,conventional,2017,St. Louis
16402,11/26/2017,2,5337.53,organic,2017,St. Louis
16403,11/26/2017,1.29,44800,conventional,2017,Syracuse
16404,11/26/2017,1.28,3420.98,organic,2017,Syracuse
16405,11/26/2017,1.4,295940,conventional,2017,Tampa
16406,11/26/2017,1.58,5007.93,organic,2017,Tampa
16407,11/26/2017,1.24,24686675,conventional,2017,Total U.S.
16408,11/26/2017,1.72,957800.72,organic,2017,Total U.S.
16409,11/26/2017,1.18,4182730,conventional,2017,West
16410,11/26/2017,1.76,177222.64,organic,2017,West
16411,11/26/2017,0.91,623094,conventional,2017,West Tex/New Mexico
16412,11/26/2017,1.91,11191.35,organic,2017,West Tex/New Mexico
16413,12/3/2017,1.39,139970,conventional,2017,Albany
16414,12/3/2017,1.44,3577.04,organic,2017,Albany
16415,12/3/2017,1.07,504933,conventional,2017,Atlanta
16416,12/3/2017,1.62,10609.29,organic,2017,Atlanta
16417,12/3/2017,1.43,658939,conventional,2017,Baltimore/Washington
16418,12/3/2017,1.58,38753.69,organic,2017,Baltimore/Washington
16419,12/3/2017,1.14,86646,conventional,2017,Boise
16420,12/3/2017,1.77,1829.41,organic,2017,Boise
16421,12/3/2017,1.4,488588,conventional,2017,Boston
16422,12/3/2017,1.88,21338.43,organic,2017,Boston
16423,12/3/2017,1.13,153282,conventional,2017,Buffalo/Rochester
16424,12/3/2017,1.18,7575.49,organic,2017,Buffalo/Rochester
16425,12/3/2017,1.09,5544556,conventional,2017,California
16426,12/3/2017,1.81,125973.2,organic,2017,California
16427,12/3/2017,1.26,220837,conventional,2017,Charlotte
16428,12/3/2017,1.9,9558.48,organic,2017,Charlotte
16429,12/3/2017,1.56,654739,conventional,2017,Chicago
16430,12/3/2017,1.75,32233.21,organic,2017,Chicago
16431,12/3/2017,1.05,302992,conventional,2017,Cincinnati/Dayton
16432,12/3/2017,1.72,6856.14,organic,2017,Cincinnati/Dayton
16433,12/3/2017,0.99,194796,conventional,2017,Columbus
16434,12/3/2017,1.54,6026.57,organic,2017,Columbus
16435,12/3/2017,0.85,1199422,conventional,2017,Dallas/Ft. Worth
16436,12/3/2017,1.66,18538.92,organic,2017,Dallas/Ft. Worth
16437,12/3/2017,1.1,849840,conventional,2017,Denver
16438,12/3/2017,1.79,23854.79,organic,2017,Denver
16439,12/3/2017,0.97,515907,conventional,2017,Detroit
16440,12/3/2017,1.39,12104.37,organic,2017,Detroit
16441,12/3/2017,0.99,301527,conventional,2017,Grand Rapids
16442,12/3/2017,1.31,6184.48,organic,2017,Grand Rapids
16443,12/3/2017,1.15,3837027,conventional,2017,Great Lakes
16444,12/3/2017,1.52,139934.06,organic,2017,Great Lakes
16445,12/3/2017,1.27,231977,conventional,2017,Harrisburg/Scranton
16446,12/3/2017,1.46,18106.96,organic,2017,Harrisburg/Scranton
16447,12/3/2017,1.55,231210,conventional,2017,Hartford/Springfield
16448,12/3/2017,1.83,14089.35,organic,2017,Hartford/Springfield
16449,12/3/2017,0.77,1398400,conventional,2017,Houston
16450,12/3/2017,1.56,25457.57,organic,2017,Houston
16451,12/3/2017,1.25,182891,conventional,2017,Indianapolis
16452,12/3/2017,1.42,8244.23,organic,2017,Indianapolis
16453,12/3/2017,1.26,152697,conventional,2017,Jacksonville
16454,12/3/2017,1.8,2407.14,organic,2017,Jacksonville
16455,12/3/2017,1.01,315521,conventional,2017,Las Vegas
16456,12/3/2017,1.56,8048.35,organic,2017,Las Vegas
16457,12/3/2017,1.01,2615853,conventional,2017,Los Angeles
16458,12/3/2017,1.77,71010.03,organic,2017,Los Angeles
16459,12/3/2017,1.11,108947,conventional,2017,Louisville
16460,12/3/2017,1.59,2597.34,organic,2017,Louisville
16461,12/3/2017,1.35,550215,conventional,2017,Miami/Ft. Lauderdale
16462,12/3/2017,1.58,5302.15,organic,2017,Miami/Ft. Lauderdale
16463,12/3/2017,1.18,3003104,conventional,2017,Midsouth
16464,12/3/2017,1.66,131588.67,organic,2017,Midsouth
16465,12/3/2017,1.01,229337,conventional,2017,Nashville
16466,12/3/2017,1.59,4984.55,organic,2017,Nashville
16467,12/3/2017,0.97,266547,conventional,2017,New Orleans/Mobile
16468,12/3/2017,1.46,5649.91,organic,2017,New Orleans/Mobile
16469,12/3/2017,1.41,1191930,conventional,2017,New York
16470,12/3/2017,1.81,95299.69,organic,2017,New York
16471,12/3/2017,1.32,4030251,conventional,2017,Northeast
16472,12/3/2017,1.67,247242.48,organic,2017,Northeast
16473,12/3/2017,1.1,636106,conventional,2017,Northern New England
16474,12/3/2017,1.71,18891.8,organic,2017,Northern New England
16475,12/3/2017,1.31,318626,conventional,2017,Orlando
16476,12/3/2017,1.67,4483.68,organic,2017,Orlando
16477,12/3/2017,1.35,379540,conventional,2017,Philadelphia
16478,12/3/2017,1.63,25940.77,organic,2017,Philadelphia
16479,12/3/2017,0.72,1135877,conventional,2017,Phoenix/Tucson
16480,12/3/2017,1.83,10324.49,organic,2017,Phoenix/Tucson
16481,12/3/2017,1.18,93898,conventional,2017,Pittsburgh
16482,12/3/2017,1.36,12342.47,organic,2017,Pittsburgh
16483,12/3/2017,1.19,1630974,conventional,2017,Plains
16484,12/3/2017,1.76,47265.24,organic,2017,Plains
16485,12/3/2017,0.88,777430,conventional,2017,Portland
16486,12/3/2017,1.52,29860.53,organic,2017,Portland
16487,12/3/2017,1.18,307299,conventional,2017,Raleigh/Greensboro
16488,12/3/2017,2.11,10433.94,organic,2017,Raleigh/Greensboro
16489,12/3/2017,1.02,261784,conventional,2017,Richmond/Norfolk
16490,12/3/2017,1.5,11304.93,organic,2017,Richmond/Norfolk
16491,12/3/2017,0.99,166540,conventional,2017,Roanoke
16492,12/3/2017,1.42,6811.91,organic,2017,Roanoke
16493,12/3/2017,1.17,427791,conventional,2017,Sacramento
16494,12/3/2017,1.69,6289.72,organic,2017,Sacramento
16495,12/3/2017,1.08,479566,conventional,2017,San Diego
16496,12/3/2017,1.79,13476.62,organic,2017,San Diego
16497,12/3/2017,1.28,798853,conventional,2017,San Francisco
16498,12/3/2017,2.07,14737.28,organic,2017,San Francisco
16499,12/3/2017,1.26,500180,conventional,2017,Seattle
16500,12/3/2017,1.19,98030.75,organic,2017,Seattle
16501,12/3/2017,1.12,349900,conventional,2017,South Carolina
16502,12/3/2017,1.49,12670.32,organic,2017,South Carolina
16503,12/3/2017,0.84,6037641,conventional,2017,South Central
16504,12/3/2017,1.59,106526.9,organic,2017,South Central
16505,12/3/2017,1.21,3452207,conventional,2017,Southeast
16506,12/3/2017,1.54,73280.14,organic,2017,Southeast
16507,12/3/2017,1.16,80464,conventional,2017,Spokane
16508,12/3/2017,1.92,2575.42,organic,2017,Spokane
16509,12/3/2017,1.37,132165,conventional,2017,St. Louis
16510,12/3/2017,1.81,6102.5,organic,2017,St. Louis
16511,12/3/2017,1.25,80838,conventional,2017,Syracuse
16512,12/3/2017,1.23,4486.61,organic,2017,Syracuse
16513,12/3/2017,1.27,381605,conventional,2017,Tampa
16514,12/3/2017,1.61,4677.74,organic,2017,Tampa
16515,12/3/2017,1.09,33824253,conventional,2017,Total U.S.
16516,12/3/2017,1.62,1119325,organic,2017,Total U.S.
16517,12/3/2017,0.98,6288493,conventional,2017,West
16518,12/3/2017,1.5,247514.3,organic,2017,West
16519,12/3/2017,0.85,799879,conventional,2017,West Tex/New Mexico
16520,12/3/2017,1.55,13729.33,organic,2017,West Tex/New Mexico
16521,12/10/2017,1.29,92325.53,conventional,2017,Albany
16522,12/10/2017,1.45,3779.98,organic,2017,Albany
16523,12/10/2017,0.99,543619.28,conventional,2017,Atlanta
16524,12/10/2017,1.63,13300.51,organic,2017,Atlanta
16525,12/10/2017,1.13,940850.93,conventional,2017,Baltimore/Washington
16526,12/10/2017,1.51,41451.11,organic,2017,Baltimore/Washington
16527,12/10/2017,1.08,85496.29,conventional,2017,Boise
16528,12/10/2017,1.76,2237.32,organic,2017,Boise
16529,12/10/2017,1.14,687251.82,conventional,2017,Boston
16530,12/10/2017,1.74,26314.71,organic,2017,Boston
16531,12/10/2017,1.25,127279.28,conventional,2017,Buffalo/Rochester
16532,12/10/2017,1.14,11143.68,organic,2017,Buffalo/Rochester
16533,12/10/2017,1.06,5715712.21,conventional,2017,California
16534,12/10/2017,1.89,125853.18,organic,2017,California
16535,12/10/2017,1.02,277528.93,conventional,2017,Charlotte
16536,12/10/2017,1.91,10004.14,organic,2017,Charlotte
16537,12/10/2017,1.13,1021445.27,conventional,2017,Chicago
16538,12/10/2017,1.65,40734.03,organic,2017,Chicago
16539,12/10/2017,1.16,234296.59,conventional,2017,Cincinnati/Dayton
16540,12/10/2017,1.69,8238.78,organic,2017,Cincinnati/Dayton
16541,12/10/2017,1.1,149626.6,conventional,2017,Columbus
16542,12/10/2017,1.52,6603.57,organic,2017,Columbus
16543,12/10/2017,0.75,1288280.85,conventional,2017,Dallas/Ft. Worth
16544,12/10/2017,1.53,16639.95,organic,2017,Dallas/Ft. Worth
16545,12/10/2017,0.97,886841.87,conventional,2017,Denver
16546,12/10/2017,1.67,24471.73,organic,2017,Denver
16547,12/10/2017,1.13,311949.95,conventional,2017,Detroit
16548,12/10/2017,1.39,13710.63,organic,2017,Detroit
16549,12/10/2017,1.61,107018.62,conventional,2017,Grand Rapids
16550,12/10/2017,1.29,6253.08,organic,2017,Grand Rapids
16551,12/10/2017,1.18,3258080.63,conventional,2017,Great Lakes
16552,12/10/2017,1.49,148882.83,organic,2017,Great Lakes
16553,12/10/2017,1.13,274939,conventional,2017,Harrisburg/Scranton
16554,12/10/2017,1.41,20516.2,organic,2017,Harrisburg/Scranton
16555,12/10/2017,1.14,447122.29,conventional,2017,Hartford/Springfield
16556,12/10/2017,1.81,13690.78,organic,2017,Hartford/Springfield
16557,12/10/2017,0.79,1266364.71,conventional,2017,Houston
16558,12/10/2017,1.51,26414.51,organic,2017,Houston
16559,12/10/2017,1.26,167890.91,conventional,2017,Indianapolis
16560,12/10/2017,1.42,7090.03,organic,2017,Indianapolis
16561,12/10/2017,1.01,181425.66,conventional,2017,Jacksonville
16562,12/10/2017,1.59,2646.13,organic,2017,Jacksonville
16563,12/10/2017,1.03,288441.17,conventional,2017,Las Vegas
16564,12/10/2017,1.68,8602.41,organic,2017,Las Vegas
16565,12/10/2017,1.07,2404221.58,conventional,2017,Los Angeles
16566,12/10/2017,1.78,69862.39,organic,2017,Los Angeles
16567,12/10/2017,1.01,100072.52,conventional,2017,Louisville
16568,12/10/2017,1.54,2491.03,organic,2017,Louisville
16569,12/10/2017,1.03,713866,conventional,2017,Miami/Ft. Lauderdale
16570,12/10/2017,1.48,5325.8,organic,2017,Miami/Ft. Lauderdale
16571,12/10/2017,1.07,3370521.81,conventional,2017,Midsouth
16572,12/10/2017,1.61,140885.3,organic,2017,Midsouth
16573,12/10/2017,0.9,239587.94,conventional,2017,Nashville
16574,12/10/2017,1.59,5477.32,organic,2017,Nashville
16575,12/10/2017,1.06,251601.16,conventional,2017,New Orleans/Mobile
16576,12/10/2017,1.4,5488.94,organic,2017,New Orleans/Mobile
16577,12/10/2017,1.14,2390308.58,conventional,2017,New York
16578,12/10/2017,1.79,79929.45,organic,2017,New York
16579,12/10/2017,1.17,5543004.84,conventional,2017,Northeast
16580,12/10/2017,1.6,251595.19,organic,2017,Northeast
16581,12/10/2017,1.29,364577.18,conventional,2017,Northern New England
16582,12/10/2017,1.67,23958.64,organic,2017,Northern New England
16583,12/10/2017,1.02,424938.5,conventional,2017,Orlando
16584,12/10/2017,1.6,5703.21,organic,2017,Orlando
16585,12/10/2017,1.23,575854.08,conventional,2017,Philadelphia
16586,12/10/2017,1.5,28947.42,organic,2017,Philadelphia
16587,12/10/2017,0.64,1222641.23,conventional,2017,Phoenix/Tucson
16588,12/10/2017,1.8,10964.1,organic,2017,Phoenix/Tucson
16589,12/10/2017,1.27,93436.57,conventional,2017,Pittsburgh
16590,12/10/2017,1.39,9389.3,organic,2017,Pittsburgh
16591,12/10/2017,1.15,1606464.12,conventional,2017,Plains
16592,12/10/2017,1.7,54723.29,organic,2017,Plains
16593,12/10/2017,1.29,424741.73,conventional,2017,Portland
16594,12/10/2017,1.42,35195.1,organic,2017,Portland
16595,12/10/2017,1.03,356980.37,conventional,2017,Raleigh/Greensboro
16596,12/10/2017,2.12,11025.4,organic,2017,Raleigh/Greensboro
16597,12/10/2017,1.04,253167.21,conventional,2017,Richmond/Norfolk
16598,12/10/2017,1.4,12385.8,organic,2017,Richmond/Norfolk
16599,12/10/2017,1.05,137960.99,conventional,2017,Roanoke
16600,12/10/2017,1.47,7802.12,organic,2017,Roanoke
16601,12/10/2017,1.07,474539.47,conventional,2017,Sacramento
16602,12/10/2017,1.75,6765.28,organic,2017,Sacramento
16603,12/10/2017,1.13,442147.66,conventional,2017,San Diego
16604,12/10/2017,2.05,13284.31,organic,2017,San Diego
16605,12/10/2017,1.05,992871.42,conventional,2017,San Francisco
16606,12/10/2017,2.27,15142.03,organic,2017,San Francisco
16607,12/10/2017,1.39,389912.46,conventional,2017,Seattle
16608,12/10/2017,1.07,144862.82,organic,2017,Seattle
16609,12/10/2017,1.02,382563.7,conventional,2017,South Carolina
16610,12/10/2017,1.42,13083.41,organic,2017,South Carolina
16611,12/10/2017,0.8,6113749.37,conventional,2017,South Central
16612,12/10/2017,1.5,102658.15,organic,2017,South Central
16613,12/10/2017,1.02,4091257.98,conventional,2017,Southeast
16614,12/10/2017,1.48,79396.08,organic,2017,Southeast
16615,12/10/2017,1.2,74626.15,conventional,2017,Spokane
16616,12/10/2017,2.06,2721.99,organic,2017,Spokane
16617,12/10/2017,1.18,156410.57,conventional,2017,St. Louis
16618,12/10/2017,1.72,5723.01,organic,2017,St. Louis
16619,12/10/2017,1.24,59965.39,conventional,2017,Syracuse
16620,12/10/2017,1.13,6431.82,organic,2017,Syracuse
16621,12/10/2017,1.02,474890.22,conventional,2017,Tampa
16622,12/10/2017,1.56,5580.67,organic,2017,Tampa
16623,12/10/2017,1.03,35634913.01,conventional,2017,Total U.S.
16624,12/10/2017,1.54,1217680.36,organic,2017,Total U.S.
16625,12/10/2017,0.96,5936122.03,conventional,2017,West
16626,12/10/2017,1.36,313686.31,organic,2017,West
16627,12/10/2017,0.86,751137.79,conventional,2017,West Tex/New Mexico
16628,12/10/2017,1.65,14628.7,organic,2017,West Tex/New Mexico
16629,12/17/2017,1.43,70677.56,conventional,2017,Albany
16630,12/17/2017,1.43,3513.77,organic,2017,Albany
16631,12/17/2017,1,484326.63,conventional,2017,Atlanta
16632,12/17/2017,1.59,11548.46,organic,2017,Atlanta
16633,12/17/2017,1.44,628735.17,conventional,2017,Baltimore/Washington
16634,12/17/2017,1.58,34581.64,organic,2017,Baltimore/Washington
16635,12/17/2017,1.29,65090.38,conventional,2017,Boise
16636,12/17/2017,1.79,1797.04,organic,2017,Boise
16637,12/17/2017,1.28,516770.62,conventional,2017,Boston
16638,12/17/2017,1.82,24904.99,organic,2017,Boston
16639,12/17/2017,1.26,108352.42,conventional,2017,Buffalo/Rochester
16640,12/17/2017,1.15,10784.73,organic,2017,Buffalo/Rochester
16641,12/17/2017,0.98,6205211.05,conventional,2017,California
16642,12/17/2017,1.75,126089.01,organic,2017,California
16643,12/17/2017,1.26,189529.04,conventional,2017,Charlotte
16644,12/17/2017,1.86,9678.6,organic,2017,Charlotte
16645,12/17/2017,1.49,620053.78,conventional,2017,Chicago
16646,12/17/2017,1.39,44435.16,organic,2017,Chicago
16647,12/17/2017,1.3,169219.79,conventional,2017,Cincinnati/Dayton
16648,12/17/2017,1.73,9465.99,organic,2017,Cincinnati/Dayton
16649,12/17/2017,1.03,162900.37,conventional,2017,Columbus
16650,12/17/2017,1.56,6639.05,organic,2017,Columbus
16651,12/17/2017,0.83,1084068.05,conventional,2017,Dallas/Ft. Worth
16652,12/17/2017,1.41,20247.87,organic,2017,Dallas/Ft. Worth
16653,12/17/2017,1.13,646736.55,conventional,2017,Denver
16654,12/17/2017,1.46,34524.05,organic,2017,Denver
16655,12/17/2017,1.08,369196.72,conventional,2017,Detroit
16656,12/17/2017,1.41,17065.4,organic,2017,Detroit
16657,12/17/2017,1.25,162923.49,conventional,2017,Grand Rapids
